title,id,details,pages,text_file
"Report : together with minutes of evidence and appendices, on the question of construction of a main sewer for the city of Canberra",nla.obj-2769286597,"Collection PP no. 59 of 1915, Report Unumbered (1915)",86,report-together-with-minutes-of-evidence-and-appen-collection-pp-no-59-of-1915-report-unumbered-1915-nla.obj-2769286597.txt
"Report : together with minutes of evidence and appendix, relating to the proposed storage and regulating reservoir, upper Queanbeyan River",nla.obj-2769286610,"Collection PP no. 64 of 1915, Report Unumbered (1915)",30,report-together-with-minutes-of-evidence-and-appen-collection-pp-no-64-of-1915-report-unumbered-1915-nla.obj-2769286610.txt
Report together with minutes of evidence and an appendix relating to the proposed erection of buildings at Flinders Naval Base,nla.obj-2769286641,"Collection PP no. 119 of 1915, Report Unumbered (1915)",36,report-together-with-minutes-of-evidence-and-an-ap-collection-pp-no-119-of-1915-report-unumbered-1915-nla.obj-2769286641.txt
"Report relating to the proposed increase of output of the Small Arms Factory, Lithgow",nla.obj-2769286664,"Collection PP no. 130 of 1915, Report Unumbered (1915)",4,report-relating-to-the-proposed-increase-of-output-collection-pp-no-130-of-1915-report-unumbered-1915-nla.obj-2769286664.txt
"Report relating to the proposed increase of plant at the Small Arms Factory, Lithgow",nla.obj-2769286693,"Collection PP no. 150 of 1915, Report Unumbered (1915)",4,report-relating-to-the-proposed-increase-of-plant--collection-pp-no-150-of-1915-report-unumbered-1915-nla.obj-2769286693.txt
Report together with minutes of evidence relating to the proposed sewerage scheme for Flinders Naval Base,nla.obj-2769286717,"Collection PP no. 155 of 1915, Report Unumbered (1915)",16,report-together-with-minutes-of-evidence-relating--collection-pp-no-155-of-1915-report-unumbered-1915-nla.obj-2769286717.txt
"Report, together with minutes of evidence and appendix, relating to the proposed extension of buildings, plant, etc., Small Arms Factory, Lithgow.",nla.obj-2769286730,"Collection PP no. 179 of 1915, Report Unumbered (1915)",82,report-together-with-minutes-of-evidence-and-appen-collection-pp-no-179-of-1915-report-unumbered-1915-nla.obj-2769286730.txt
"Report together with an appendix relating to the provision of barracks, quarters, gun park, etc., for the Royal Australian Artillery, Enoggera, Queensland",nla.obj-2769286774,"Collection PP no. 223 of 1915, Report Unumbered (1915)",8,report-together-with-an-appendix-relating-to-the-p-collection-pp-no-223-of-1915-report-unumbered-1915-nla.obj-2769286774.txt
"Minutes of evidence taken relating to the provision of barracks, quarters, gun park, etc., for the Royal Australian Artillery, Enoggera, Queensland",nla.obj-2769286796,"Collection PP no. 223A of 1915, Report Unumbered (1915)",10,minutes-of-evidence-taken-relating-to-the-provisio-collection-pp-no-223a-of-1915-report-unumbered-191-nla.obj-2769286796.txt
"Report together with minutes of evidence relating to the proposed alterations and additions to the Customs House, Sydney",nla.obj-2769286827,"Collection PP no. 226 of 1915, Report Unumbered (1915)",16,report-together-with-minutes-of-evidence-relating--collection-pp-no-226-of-1915-report-unumbered-1915-nla.obj-2769286827.txt
"Report together with minutes of evidence relating to the questions of provision of automatic telephone exchange, Sydney, provision of automatic telephone exchange, Malvern, Victoria, provision of automatic telephone exchange, Collingwood, Victoria",nla.obj-2769286842,"Collection PP no. 227 of 1915, Report Unumbered (1915)",56,report-together-with-minutes-of-evidence-relating--collection-pp-no-227-of-1915-report-unumbered-1915-nla.obj-2769286842.txt
"Report relating to the question of additional office accommodation at Victoria Barracks, Melbourne",nla.obj-2769286875,"Collection PP no. 242 of 1915, Report Unumbered (1915)",8,report-relating-to-the-question-of-additional-offi-collection-pp-no-242-of-1915-report-unumbered-1915-nla.obj-2769286875.txt
"Report together with minutes of evidence, relative to the proposed cement works for federal capital and other Commonwealth purposes",nla.obj-2769286891,"Collection PP no. 284 of 1916, Report Unumbered (1916)",34,report-together-with-minutes-of-evidence-relative--collection-pp-no-284-of-1916-report-unumbered-1916-nla.obj-2769286891.txt
"Further report together with minutes of evidence relating to the proposed alterations and additions to the Customs House, Sydney",nla.obj-2769286953,"Collection PP no. 310 of 1916, Report Unumbered (1916)",36,further-report-together-with-minutes-of-evidence-r-collection-pp-no-310-of-1916-report-unumbered-1916-nla.obj-2769286953.txt
